row_index,corruption_type
9174,clean
9175,clean
9176,clean
9177,phantom_detector
9178,clean
9179,clean
9180,clean
9181,clean
9182,clean
9183,clean
9184,clean
9185,clean
9186,clean
9187,clean
9188,clean
9189,clean
9190,clean
9191,clean
9192,clean
9193,clean
9194,clean
9195,clean
9196,clean
9197,clean
9198,clean
9199,clean
9200,clean
9201,clean
9202,clean
9203,clean
9204,clean
9205,clean
9206,clean
9207,clean
9208,clean
9209,clean
9210,clean
9211,phantom_detector
9212,clean
9213,clean
9214,clean
9215,clean
9216,clean
9217,clean
9218,clean
9219,clean
9220,clean
9221,stale_timestamp
9222,clean
9223,clean
9224,clean
9225,clean
9226,clean
9227,clean
9228,clean
9229,clean
9230,clean
9231,clean
9232,clean
9233,clean
9234,clean
9235,clean
9236,clean
9237,clean
9238,clean
9239,clean
9240,clean
9241,clean
9242,clean
9243,clean
9244,clean
9245,clean
9246,clean
9247,phantom_detector
9248,clean
9249,clean
9250,bit_flip
9251,clean
9252,clean
9253,clean
9254,clean
9255,clean
9256,clean
9257,clean
9258,clean
9259,clean
9260,clean
9261,clean
9262,clean
9263,clean
9264,clean
9265,clean
9266,clean
9267,clean
9268,clean
9269,clean
9270,clean
9271,clean
9272,clean
9273,clean
9274,clean
9275,clean
9276,clean
9277,clean
9278,clean
9279,clean
9280,clean
9281,clean
9282,clean
9283,clean
9284,clean
9285,clean
9286,clean
9287,clean
9288,clean
9289,clean
9290,clean
9291,clean
9292,clean
9293,clean
9294,clean
9295,clean
9296,clean
9297,clean
9298,clean
9299,clean
9300,clean
9301,clean
9302,clean
9303,clean
9304,clean
9305,clean
9306,clean
9307,clean
9308,clean
9309,clean
9310,clean
9311,clean
9312,clean
9313,clean
9314,clean
9315,clean
9316,clean
9317,clean
9318,clean
9319,bit_flip
9320,clean
9321,clean
9322,clean
9323,clean
9324,phantom_detector
9325,clean
9326,clean
9327,clean
9328,clean
9329,clean
9330,clean
9331,clean
9332,cross_field
9333,clean
9334,clean
9335,clean
9336,clean
9337,clean
9338,clean
9339,clean
9340,clean
9341,clean
9342,clean
9343,clean
9344,clean
9345,clean
9346,clean
9347,clean
9348,clean
9349,clean
9350,bit_flip
9351,clean
9352,clean
9353,clean
9354,clean
9355,clean
9356,clean
9357,clean
9358,clean
9359,clean
9360,clean
9361,clean
9362,clean
9363,clean
9364,clean
9365,clean
9366,clean
9367,clean
9368,clean
9369,clean
9370,clean
9371,clean
9372,clean
9373,clean
9374,clean
9375,clean
9376,clean
9377,clean
9378,clean
9379,clean
9380,clean
9381,clean
9382,clean
9383,clean
9384,clean
9385,clean
9386,clean
9387,clean
9388,clean
9389,clean
9390,clean
9391,clean
9392,clean
9393,clean
9394,clean
9395,clean
9396,clean
9397,clean
9398,clean
9399,clean
9400,clean
9401,clean
9402,clean
9403,clean
9404,thermal_spike
9405,thermal_spike
9406,clean
9407,clean
9408,clean
9409,clean
9410,clean
9411,clean
9412,clean
9413,clean
9414,clean
9415,clean
9416,clean
9417,clean
9418,clean
9419,clean
9420,clean
9421,clean
9422,clean
9423,clean
9424,clean
9425,clean
9426,clean
9427,clean
9428,clean
9429,clean
9430,clean
9431,clean
9432,clean
9433,clean
9434,clean
9435,clean
9436,clean
9437,clean
9438,clean
9439,clean
9440,clean
9441,clean
9442,clean
9443,clean
9444,clean
9445,clean
9446,clean
9447,clean
9448,clean
9449,clean
9450,clean
9451,clean
9452,clean
9453,clean
9454,clean
9455,clean
9456,clean
9457,clean
9458,clean
9459,clean
9460,clean
9461,subtle_drift
9462,clean
9463,clean
9464,clean
9465,clean
9466,clean
9467,clean
9468,clean
9469,clean
9470,clean
9471,clean
9472,clean
9473,clean
9474,clean
9475,clean
9476,clean
9477,clean
9478,clean
9479,clean
9480,clean
9481,clean
9482,clean
9483,clean
9484,clean
9485,clean
9486,clean
9487,clean
9488,thermal_spike
9489,thermal_spike
9490,clean
9491,clean
9492,clean
9493,clean
9494,clean
9495,clean
9496,clean
9497,clean
9498,clean
9499,clean
9500,clean
9501,clean
9502,clean
9503,clean
9504,clean
9505,clean
9506,bit_flip
9507,clean
9508,clean
9509,clean
9510,clean
9511,clean
9512,clean
9513,clean
9514,clean
9515,clean
9516,clean
9517,clean
9518,clean
9519,clean
9520,clean
9521,clean
9522,clean
9523,clean
9524,clean
9525,clean
9526,clean
9527,clean
9528,clean
9529,clean
9530,clean
9531,clean
9532,clean
9533,clean
9534,clean
9535,clean
9536,clean
9537,clean
9538,clean
9539,clean
9540,clean
9541,clean
9542,clean
9543,clean
9544,clean
9545,clean
9546,clean
9547,clean
9548,clean
9549,clean
9550,clean
9551,bit_flip
9552,clean
9553,clean
9554,clean
9555,clean
9556,clean
9557,clean
9558,stale_timestamp
9559,clean
9560,clean
9561,clean
9562,clean
9563,clean
9564,clean
9565,clean
9566,clean
9567,clean
9568,clean
9569,clean
9570,clean
9571,clean
9572,clean
9573,clean
9574,clean
9575,clean
9576,clean
9577,clean
9578,clean
9579,clean
9580,clean
9581,bit_flip
9582,clean
9583,clean
9584,clean
9585,clean
9586,clean
9587,clean
9588,clean
9589,clean
9590,clean
9591,clean
9592,clean
9593,clean
9594,clean
9595,clean
9596,clean
9597,clean
9598,clean
9599,clean
9600,clean
9601,clean
9602,clean
9603,clean
9604,clean
9605,clean
9606,clean
9607,clean
9608,clean
9609,clean
9610,clean
9611,clean
9612,clean
9613,stale_timestamp
9614,cross_field
9615,clean
9616,clean
9617,clean
9618,clean
9619,clean
9620,clean
9621,clean
9622,clean
9623,clean
9624,clean
9625,clean
9626,clean
9627,clean
9628,clean
9629,clean
9630,cross_field
9631,clean
9632,clean
9633,clean
9634,clean
9635,clean
9636,phantom_detector
9637,clean
9638,clean
9639,clean
9640,subtle_drift
9641,clean
9642,clean
9643,clean
9644,clean
9645,clean
9646,clean
9647,subtle_drift
9648,clean
9649,clean
9650,cross_field
9651,bit_flip
9652,clean
9653,bit_flip
9654,clean
9655,clean
9656,clean
9657,clean
9658,thermal_spike
9659,thermal_spike
9660,clean
9661,clean
9662,clean
9663,clean
9664,clean
9665,clean
9666,clean
9667,clean
9668,clean
9669,clean
9670,clean
9671,clean
9672,clean
9673,clean
9674,clean
9675,clean
9676,clean
9677,clean
9678,clean
9679,clean
9680,clean
9681,clean
9682,clean
9683,clean
9684,clean
9685,clean
9686,clean
9687,clean
9688,clean
9689,clean
9690,clean
9691,clean
9692,clean
9693,clean
9694,clean
9695,clean
9696,clean
9697,clean
9698,clean
9699,clean
9700,clean
9701,clean
9702,clean
9703,clean
9704,clean
9705,clean
9706,clean
9707,thermal_spike
9708,thermal_spike
9709,clean
9710,clean
9711,clean
9712,clean
9713,clean
9714,clean
9715,clean
9716,clean
9717,clean
9718,clean
9719,clean
9720,clean
9721,clean
9722,phantom_detector
9723,clean
9724,thermal_spike
9725,thermal_spike
9726,clean
9727,clean
9728,clean
9729,clean
9730,clean
9731,clean
9732,clean
9733,clean
9734,clean
9735,clean
9736,clean
9737,clean
9738,clean
9739,clean
9740,clean
9741,clean
9742,subtle_drift
9743,clean
9744,clean
9745,clean
9746,clean
9747,clean
9748,clean
9749,clean
9750,clean
9751,clean
9752,clean
9753,clean
9754,clean
9755,clean
9756,clean
9757,clean
9758,clean
9759,clean
9760,clean
9761,clean
9762,clean
9763,clean
9764,clean
9765,clean
9766,clean
9767,clean
9768,clean
9769,clean
9770,clean
9771,clean
9772,clean
9773,clean
9774,clean
9775,clean
9776,clean
9777,clean
9778,clean
9779,clean
9780,clean
9781,clean
9782,clean
9783,clean
9784,clean
9785,clean
9786,clean
9787,clean
9788,clean
9789,clean
9790,clean
9791,clean
9792,clean
9793,clean
9794,clean
9795,clean
9796,clean
9797,clean
9798,clean
9799,clean
9800,clean
9801,clean
9802,clean
9803,clean
9804,clean
9805,clean
9806,clean
9807,clean
9808,clean
9809,clean
9810,clean
9811,clean
9812,clean
9813,clean
9814,clean
9815,clean
9816,clean
9817,clean
9818,clean
9819,clean
9820,clean
9821,clean
9822,clean
9823,clean
9824,clean
9825,clean
9826,clean
9827,clean
9828,clean
9829,clean
9830,clean
9831,clean
9832,clean
9833,clean
9834,clean
9835,clean
9836,clean
9837,clean
9838,clean
9839,clean
9840,clean
9841,clean
9842,clean
9843,clean
9844,clean
9845,clean
9846,clean
9847,clean
9848,clean
9849,clean
9850,clean
9851,clean
9852,clean
9853,clean
9854,clean
9855,clean
9856,clean
9857,clean
9858,clean
9859,clean
9860,clean
9861,clean
9862,clean
9863,clean
9864,clean
9865,clean
9866,clean
9867,clean
9868,clean
9869,clean
9870,clean
9871,clean
9872,clean
9873,clean
9874,clean
9875,clean
9876,clean
9877,clean
9878,clean
9879,clean
9880,clean
9881,clean
9882,clean
9883,clean
9884,clean
9885,clean
9886,clean
9887,clean
9888,clean
9889,clean
9890,clean
9891,clean
9892,clean
9893,clean
9894,clean
9895,clean
9896,clean
9897,clean
9898,clean
9899,clean
9900,clean
9901,clean
9902,clean
9903,clean
9904,clean
9905,clean
9906,clean
9907,clean
9908,clean
9909,clean
9910,clean
9911,clean
9912,clean
9913,clean
9914,clean
9915,clean
9916,clean
9917,thermal_spike
9918,thermal_spike
9919,clean
9920,clean
9921,stale_timestamp
9922,clean
9923,clean
9924,clean
9925,clean
9926,clean
9927,clean
9928,clean
9929,clean
9930,clean
9931,clean
9932,clean
9933,clean
9934,clean
9935,clean
9936,clean
9937,clean
9938,clean
9939,phantom_detector
9940,clean
9941,clean
9942,clean
9943,clean
9944,clean
9945,clean
9946,clean
9947,clean
9948,clean
9949,clean
9950,clean
9951,thermal_spike
9952,thermal_spike
9953,clean
9954,clean
9955,clean
9956,clean
9957,clean
9958,clean
9959,clean
9960,clean
9961,thermal_spike
9962,thermal_spike
9963,clean
9964,clean
9965,clean
9966,clean
9967,clean
9968,clean
9969,clean
9970,clean
9971,clean
9972,clean
9973,clean
9974,clean
9975,clean
9976,clean
9977,clean
9978,clean
9979,clean
9980,clean
9981,clean
9982,clean
9983,clean
9984,clean
9985,clean
9986,clean
9987,clean
9988,clean
9989,clean
9990,clean
9991,clean
9992,clean
9993,clean
9994,clean
9995,clean
9996,clean
9997,clean
9998,clean
9999,clean
