row_index,recon_error,flagged_p95,flagged_p99,flagged_p99_5,top_feature,err_detector_id,err_channel_id,err_energy_deposit_keV,err_hit_multiplicity,err_signal_amplitude_mV,err_noise_floor_mV,err_temperature_K,err_run_status_enc
198,0.02052854,False,False,False,detector_id,0.06268658,0.0292055,0.012365,0.02314011,0.01006717,0.02300344,0.00285846,0.00090208
199,0.00531606,False,False,False,temperature_K,0.01078477,0.00203418,0.00020193,0.00250467,0.00489228,0.00543694,0.01568575,0.00098797
200,0.02484876,False,False,False,detector_id,0.17312159,0.00455267,0.00018437,0.00086475,0.00029593,0.01533966,0.00420077,0.00023039
201,0.01371142,False,False,False,noise_floor_mV,0.02653236,0.015772,0.01437328,4.78e-06,0.00610291,0.04126374,0.00461996,0.00102234
202,0.04260828,False,False,False,channel_id,0.01012705,0.16938236,0.02489463,0.11196123,0.02091421,0.00206813,0.00141517,0.00010346
203,0.0353675,False,False,False,hit_multiplicity,0.08910748,0.02132182,0.04140684,0.09755111,0.0314922,0.00175044,0.00030608,4.04e-06
204,0.03594295,False,False,False,detector_id,0.12858097,0.12588334,0.0059335,0.00060053,0.00862237,0.0071104,0.01031196,0.00050053
205,0.00407366,False,False,False,hit_multiplicity,0.00822372,8.262e-05,5.04e-05,0.01341219,0.00033456,0.00253323,0.00593128,0.00202126
206,0.03171006,False,False,False,detector_id,0.23670001,0.00531743,3.929e-05,0.00582298,0.0003439,0.00090784,0.00313216,0.00141688
207,0.04497642,False,False,False,hit_multiplicity,0.03894007,0.00127556,0.02552186,0.14809074,0.04294034,0.07994669,0.02116973,0.0019264
208,0.00777142,False,False,False,channel_id,0.00985967,0.03921474,0.00286179,0.00149254,0.0004294,0.00134556,0.00598332,0.0009843
209,0.00238304,False,False,False,channel_id,7.42e-05,0.00708196,1.217e-05,0.00318755,0.00179721,0.0060306,0.00054336,0.00033724
210,0.07478598,False,False,False,hit_multiplicity,0.00049356,0.11452433,3.9e-07,0.40159324,0.0108652,0.06653799,0.00208113,0.00219195
211,0.05673046,False,False,False,detector_id,0.33989796,0.06296931,0.00089115,0.00218389,0.00147651,0.04590974,0.00047037,4.482e-05
212,0.01515166,False,False,False,channel_id,0.00814906,0.06705825,0.0100152,0.00054202,0.00911287,0.00221858,0.0232714,0.00084591
213,0.01797398,False,False,False,detector_id,0.07173228,0.00508874,0.01107862,0.00083091,0.01357039,0.01747807,0.02390458,0.00010828
214,0.00517485,False,False,False,channel_id,0.00510786,0.01766244,0.00520462,0.00178399,0.00015192,0.00030158,0.0098951,0.00129125
215,0.11597168,False,False,False,signal_amplitude_mV,0.03711162,0.03237085,0.2709867,0.09650905,0.46573713,0.02023489,0.00348749,0.00133573
216,0.01411078,False,False,False,channel_id,0.00117336,0.11022069,0.00010423,0.00040451,2.659e-05,0.00057284,0.00036844,1.555e-05
217,0.00659591,False,False,False,energy_deposit_keV,0.00024422,0.0108929,0.01478992,0.00339803,0.00336316,0.01211475,0.00792375,4.06e-05
218,0.04924873,False,False,False,detector_id,0.3270948,0.00688932,0.02261823,0.00012822,0.01115683,0.02338974,0.00256982,0.00014287
219,0.01395167,False,False,False,channel_id,0.00841888,0.08476942,0.00493322,0.00300081,0.00288079,0.00032958,0.00679436,0.00048635
220,0.00408243,False,False,False,noise_floor_mV,0.00638346,0.00647264,6.966e-05,0.00331356,2.39e-06,0.01613095,0.00027459,1.22e-05
221,0.08055652,False,False,False,hit_multiplicity,0.12386439,0.0597383,3.24e-06,0.43761885,0.00743779,0.00994386,0.00584572,7e-08
222,0.02628969,False,False,False,detector_id,0.09190834,0.05570514,0.00188532,0.00749187,0.00556367,0.04670358,2.82e-06,0.00105672
223,0.05197272,False,False,False,channel_id,0.18252476,0.22418866,0.00097562,0.00139208,0.00059156,0.00049398,0.00500076,0.00061435
224,0.01930142,False,False,False,detector_id,0.08096108,0.056715,0.00115951,0.0032759,0.00022167,0.01170688,1.65e-06,0.00036968
225,0.00918181,False,False,False,channel_id,0.00242211,0.04417224,0.00326593,0.01334554,0.00757728,0.00021309,0.00240888,4.941e-05
226,0.0080955,False,False,False,noise_floor_mV,0.00500815,0.0070541,0.01550954,0.00509381,0.00728698,0.02351754,0.00122303,7.089e-05
227,1.4073551,True,True,True,signal_amplitude_mV,0.25986215,0.19431672,0.11515146,0.12534468,10.398882,0.00835072,0.15583679,0.00109551
228,0.0211077,False,False,False,detector_id,0.13399653,0.00146227,0.01876418,0.00037152,0.01208564,0.00075334,3.28e-05,0.00139532
229,0.00678285,False,False,False,detector_id,0.01949643,0.01321783,0.00036156,0.01612037,0.00093862,0.00165039,0.00246114,1.65e-05
230,0.01314614,False,False,False,energy_deposit_keV,0.00723128,0.00157189,0.04172899,0.02009286,0.02433662,0.00714686,0.00297442,8.618e-05
231,0.01313851,False,False,False,hit_multiplicity,0.00011092,0.00436508,0.00481037,0.05197708,0.00541067,0.03131378,0.00710243,1.775e-05
232,0.06580012,False,False,False,hit_multiplicity,0.00575471,0.02105927,0.00028939,0.47296855,0.02479672,0.00111822,0.00038574,2.829e-05
233,0.03201958,False,False,False,detector_id,0.1460983,0.00016823,0.00128335,0.0011278,0.09107123,0.00267944,0.01077461,0.00295372
234,0.05906576,False,False,False,hit_multiplicity,0.03328128,0.01319745,0.09232107,0.15861349,0.09596173,0.07310104,0.00028476,0.00576523
235,0.00655537,False,False,False,hit_multiplicity,0.00295457,0.00756472,5.923e-05,0.02561248,8.539e-05,0.01089881,0.00522073,4.703e-05
236,0.15067546,True,False,False,hit_multiplicity,8.66e-06,0.01304589,0.17789973,0.84555936,0.164984,0.00243919,0.00146134,5.49e-06
237,0.05404733,False,False,False,energy_deposit_keV,0.00733932,0.00059313,0.19174154,0.12032378,0.089682,0.00057138,0.02126276,0.00086473
238,0.00548973,False,False,False,temperature_K,0.0093005,0.00020065,3.434e-05,0.00094975,1.306e-05,0.00107552,0.03190744,0.00043659
239,0.00479731,False,False,False,channel_id,0.01427178,0.01887096,0.00424126,1.563e-05,0.00046143,0.00020268,0.00022976,8.498e-05
240,0.08074026,False,False,False,detector_id,0.52894664,0.01185205,0.042221,0.00136593,0.0529813,0.00667641,0.00184968,2.912e-05
241,0.00835789,False,False,False,temperature_K,0.01619835,0.00233509,0.00135547,0.00237009,0.00080211,0.00086752,0.04242994,0.00050459
242,0.02447574,False,False,False,detector_id,0.11608585,0.04380047,0.00277958,0.01986373,0.00036387,0.01084031,0.00203379,3.837e-05
243,0.00329295,False,False,False,detector_id,0.01213316,0.00027513,0.00194268,0.00118577,0.00117035,0.00807685,0.00079817,0.00076149
244,0.10076886,False,False,False,detector_id,0.54645514,0.21758635,0.00012964,0.00269495,0.01853841,0.01930402,1.899e-05,0.00142329
245,0.00367879,False,False,False,channel_id,7.187e-05,0.02166973,0.00023994,0.00163415,0.00011422,0.00255963,0.00196607,0.00117466
246,0.00700131,False,False,False,detector_id,0.02872843,0.00894513,0.00428048,0.00243725,0.00396781,0.00566269,0.00179838,0.00019028
247,0.01951645,False,False,False,signal_amplitude_mV,0.01147276,0.01846752,0.03419462,0.01472877,0.0449454,0.02991914,0.00237554,2.784e-05
248,0.44357997,True,True,True,energy_deposit_keV,0.01446182,0.13618085,1.2459229,0.769796,1.2367145,0.06969742,0.07473375,0.00113259
249,0.05330242,False,False,False,detector_id,0.22757795,0.00047419,0.00760819,0.03250272,0.12392347,0.01545587,0.01434998,0.004527
250,0.0541021,False,False,False,energy_deposit_keV,0.0002531,0.06274659,0.12687841,0.04762162,0.10447709,0.06447002,0.02555896,0.00081097
251,0.012192,False,False,False,detector_id,0.07375604,0.0048715,0.00012992,0.00183982,0.0002841,0.00879463,0.00768242,0.00017753
252,0.01195081,False,False,False,channel_id,0.00909115,0.0796844,0.00114086,0.00208479,0.00017569,0.00042936,0.00246266,0.00053753
253,0.01958642,False,False,False,noise_floor_mV,0.00699379,0.03943635,0.0134411,0.00435476,0.04069787,0.05128152,0.00018705,0.00029894
254,0.03209072,False,False,False,signal_amplitude_mV,0.01247858,0.01949976,0.0642009,0.05106568,0.09015922,0.00741012,0.01164685,0.00026465
255,0.00728214,False,False,False,detector_id,0.05290672,0.00173703,5.184e-05,0.00215383,3.997e-05,0.00106517,8.97e-06,0.00029357
256,0.00555744,False,False,False,channel_id,0.00866752,0.01386757,0.00375734,0.01183518,0.00551264,0.00079768,8.23e-06,1.337e-05
257,0.00445048,False,False,False,detector_id,0.03043659,0.00277395,0.0010115,0.00026924,2.004e-05,0.00056503,0.00041198,0.00011551
258,0.02254492,False,False,False,signal_amplitude_mV,0.00760994,0.02210641,0.04607096,0.03021995,0.07172366,0.00232203,0.00016955,0.00013691
259,0.01879398,False,False,False,detector_id,0.13439873,0.00053251,0.00174405,0.0069554,0.00216408,0.00402134,0.0004815,5.422e-05
260,0.00576801,False,False,False,detector_id,0.01592303,0.00027711,0.00213579,0.01007907,0.00595916,0.00990847,0.00169436,0.00016711
261,0.02185592,False,False,False,energy_deposit_keV,2.1e-07,0.00179729,0.08381377,0.00376636,0.05671688,0.00069549,0.0272644,0.00079292
262,0.04963822,False,False,False,detector_id,0.1363758,0.00136108,0.11779413,0.04705083,0.09165362,1.27e-06,0.00132896,0.00154014
263,0.03125884,False,False,False,hit_multiplicity,0.03084798,0.04167881,0.01963802,0.0845421,0.01770412,0.05513826,8.282e-05,0.00043863
264,0.00465189,False,False,False,detector_id,0.02097958,0.00148079,0.00138488,0.00022437,0.00024342,0.00760547,0.00521493,8.166e-05
265,0.11659542,False,False,False,hit_multiplicity,0.0139325,0.01746264,0.00885085,0.73255664,0.02539018,0.13369644,0.00087049,3.63e-06
266,0.01748827,False,False,False,hit_multiplicity,0.00154353,0.00667799,0.03337999,0.0488138,0.04701772,0.00229649,0.0001766,0.0
267,0.07324885,False,False,False,signal_amplitude_mV,0.02643906,0.07718362,0.17295893,0.0003102,0.25722766,0.01843028,0.03298113,0.00045991
268,0.00679901,False,False,False,temperature_K,1.893e-05,0.00490958,0.00111301,0.00265107,0.00163921,4.09e-05,0.04390432,0.00011508
269,0.04409936,False,False,False,detector_id,0.31278524,0.00460824,0.00017495,0.00886508,7.145e-05,0.01468183,0.01154401,6.41e-05
270,0.01072301,False,False,False,energy_deposit_keV,0.01541513,0.00127509,0.01842597,0.01086656,0.01477438,0.01376456,0.00818463,0.00307778
271,0.00566919,False,False,False,detector_id,0.01011218,0.00017022,0.00990959,0.00219979,0.0092631,0.00931539,0.00431666,6.661e-05
272,0.07990658,False,False,False,hit_multiplicity,0.01903352,0.02284583,0.01697955,0.54026604,0.03539842,0.00240401,0.00205311,0.00027208
273,0.06095597,False,False,False,channel_id,0.077506,0.20774923,0.10845697,0.06313568,7.282e-05,0.00123746,0.02752627,0.00196337
274,0.04543648,False,False,False,channel_id,0.00058693,0.15431897,0.10575866,0.08656222,0.00761414,0.00065348,0.0077779,0.00021958
275,0.01832616,False,False,False,detector_id,0.09216946,0.01567169,0.00425913,0.00110798,0.00805033,0.02328619,0.00148185,0.00058265
276,0.02407586,False,False,False,channel_id,0.08053554,0.10966186,0.00030523,2.207e-05,0.0003064,7.51e-05,0.00164985,5.079e-05
277,0.05099241,False,False,False,hit_multiplicity,0.00351253,0.00728095,0.00761667,0.37740043,0.00860215,0.00026855,0.00313833,0.00011966
278,0.04241679,False,False,False,signal_amplitude_mV,0.02629572,0.07685014,0.07079699,0.0014633,0.12495416,0.01657029,0.02203595,0.00036772
279,0.02924457,False,False,False,detector_id,0.18282038,0.02230892,0.00034927,0.00141675,0.00135632,0.02430603,0.00139816,7.4e-07
280,0.02960354,False,False,False,noise_floor_mV,0.05904725,0.02452227,0.02146679,0.01194208,0.01982357,0.06025098,0.03976374,1.162e-05
281,0.08384867,False,False,False,channel_id,0.14148201,0.25963438,0.1423001,0.04134486,0.07029607,0.00063755,0.01401685,0.00107755
282,0.05669469,False,False,False,hit_multiplicity,0.02846206,0.01116048,0.09683969,0.18451267,0.11826639,3.27e-06,0.01175581,0.00255713
283,0.02536,False,False,False,detector_id,0.13153018,0.00279234,0.00142564,0.03901216,0.00761114,0.0183207,0.00180894,0.00037894
284,0.02457689,False,False,False,channel_id,0.00524629,0.16407403,0.00163891,0.00841973,0.00459523,0.00023392,0.01197822,0.00042878
285,0.04545516,False,False,False,channel_id,0.15111336,0.15607648,0.02744417,0.0003633,0.01130382,0.00711979,0.0086402,0.00158016
286,0.00990695,False,False,False,noise_floor_mV,0.03183521,0.00129477,6.55e-06,0.0002147,0.00128056,0.03188389,0.00981004,0.00292986
287,0.05476186,False,False,False,detector_id,0.41178313,0.00259548,0.00272097,0.01692481,1.4e-07,0.00099156,0.00241064,0.0006682
288,0.04521046,False,False,False,detector_id,0.27199203,0.01416486,0.02410391,0.04268738,0.0067382,0.00096465,0.00102352,9.15e-06
289,0.06192814,False,False,False,detector_id,0.17213696,0.04730644,0.12187992,0.09578159,0.05574348,0.00014268,0.00205099,0.00038304
290,0.01970984,False,False,False,detector_id,0.04420971,0.00387213,0.01777982,0.0105445,0.03374162,0.03435469,0.01309888,7.737e-05
291,0.04672876,False,False,False,hit_multiplicity,0.04921882,0.01293688,0.07012195,0.15896884,0.06945196,0.00686592,0.0059032,0.00036244
292,0.00834127,False,False,False,detector_id,0.02477134,0.01350509,0.00167031,0.00184731,0.00077211,0.01735776,0.00676357,4.27e-05
293,0.02542124,False,False,False,channel_id,0.07916494,0.09124994,0.00313289,0.0247703,0.0010425,0.00319102,0.00079944,1.893e-05
294,0.04773284,False,False,False,detector_id,0.14451353,0.10933713,0.00898838,0.0446584,0.01355377,0.06014534,0.00066124,4.89e-06
295,0.01324344,False,False,False,noise_floor_mV,0.03031759,0.00984257,1.674e-05,0.00254572,0.00611547,0.05230782,0.00059112,0.00421046
296,203.12396,True,True,True,detector_id,1611.622,0.30323938,1.345418,0.28126755,1.68595,9.151339,0.5976459,0.00492752
297,0.00498538,False,False,False,channel_id,0.0002865,0.02445292,0.00020563,0.00513224,0.00039081,0.0083133,0.00077808,0.00032355
298,0.10945464,False,False,False,hit_multiplicity,0.13726112,0.19871879,0.00884355,0.25475132,0.20925193,0.02382166,0.04178917,0.00119962
299,0.13315523,True,False,False,hit_multiplicity,0.3017781,0.00024035,0.00014685,0.7586545,0.00176244,0.00175396,0.00017067,0.00073499
300,0.03315797,False,False,False,detector_id,0.20477782,0.01526047,0.00155298,0.02616506,0.0024075,0.00142558,0.01266025,0.00101405
301,0.08586352,False,False,False,detector_id,0.25957897,0.00680103,0.14146197,0.07486174,0.09767503,0.10500814,0.00112114,0.00040008
302,0.02461137,False,False,False,channel_id,0.01112104,0.14320043,0.01154415,0.00165575,0.01387744,7.805e-05,0.01530124,0.00011287
303,0.02207867,False,False,False,detector_id,0.14564614,0.00034366,0.00875104,5.703e-05,0.00918845,0.00011386,0.01069308,0.00183608
304,0.01219094,False,False,False,detector_id,0.06491446,0.02313166,0.00022128,6.335e-05,0.00700453,0.00100502,0.00076731,0.00041987
305,0.09303395,False,False,False,hit_multiplicity,0.00133729,5.631e-05,0.00019853,0.724754,0.00018207,0.00025884,0.01716021,0.00032434
306,0.01058141,False,False,False,noise_floor_mV,0.02400666,0.01925108,0.00019948,0.00250939,0.00060472,0.03589163,0.00181404,0.00037428
307,0.0198259,False,False,False,channel_id,0.05844274,0.09184922,0.00025183,0.00222562,0.00034894,0.00509587,0.00011949,0.0002735
308,0.01086867,False,False,False,detector_id,0.0757781,0.00267991,0.00118423,0.00647384,0.00063505,1.977e-05,0.00017326,5.24e-06
309,0.04935223,False,False,False,hit_multiplicity,0.04640588,0.03668922,0.03188928,0.14132369,0.09596712,0.02417074,0.01222649,0.00614545
310,0.01470284,False,False,False,hit_multiplicity,0.00788194,0.00453314,0.02163868,0.04032614,0.03339852,0.00033865,0.00948796,1.765e-05
311,0.06641894,False,False,False,detector_id,0.14858098,0.02536758,0.08992667,0.13596189,0.13002385,1.4e-05,2.07e-06,0.00147449
312,0.08168512,False,False,False,hit_multiplicity,0.15224238,1.365e-05,0.10601379,0.27258328,0.11463977,0.00454585,0.00257551,0.00086678
313,0.01546094,False,False,False,channel_id,0.02441421,0.07179685,0.00166644,0.00035859,0.00115663,0.0236378,6.331e-05,0.00059374
314,0.00602594,False,False,False,detector_id,0.02996947,0.0053034,0.00187405,0.00463585,0.0014702,0.00150684,0.00337622,7.15e-05
315,0.04174398,False,False,False,detector_id,0.21300077,0.00413208,0.04114884,0.05405434,0.01557301,0.00431199,0.00160045,0.0001304
316,0.01886944,False,False,False,detector_id,0.06507584,0.06466436,0.00203387,0.00077292,0.00239126,0.01557774,4.643e-05,0.00039307
317,0.01110181,False,False,False,detector_id,0.03294431,0.02232791,0.00957208,0.0069596,0.00917252,0.00497635,0.0010027,0.00185903
318,0.03030971,False,False,False,noise_floor_mV,0.09814069,0.00981378,0.01862415,0.00014455,0.01437277,0.10133097,3.36e-06,4.742e-05
319,0.00789351,False,False,False,detector_id,0.02402262,0.01395859,0.00116682,0.00375286,0.00034932,0.00183679,0.01805434,6.77e-06
320,0.02840448,False,False,False,detector_id,0.15709566,0.0492596,0.01867804,9.345e-05,0.00048691,0.00129333,0.00016382,0.00016508
321,0.01373306,False,False,False,detector_id,0.09252005,0.00061783,0.00649582,0.00100344,0.00253558,0.00030661,0.00631556,6.96e-05
322,0.00445908,False,False,False,detector_id,0.01376039,0.0131601,0.00013359,0.00073556,2.098e-05,0.00749923,0.00036197,7.9e-07
323,0.00618382,False,False,False,hit_multiplicity,0.00476925,0.00721216,0.00252181,0.02262636,0.00568848,1.41e-06,0.00660296,4.815e-05
324,0.04734527,False,False,False,channel_id,0.00169805,0.16303451,0.0629976,0.03554452,0.08459684,0.00522081,0.02553235,0.00013749
325,0.03005981,False,False,False,energy_deposit_keV,0.0043622,0.00737605,0.09200124,0.06489957,0.07051526,0.00036227,0.00095305,8.83e-06
326,0.00373697,False,False,False,channel_id,0.00262799,0.01093257,9.515e-05,0.01033386,0.0021411,0.00283978,0.00084367,8.162e-05
327,0.04062134,False,False,False,detector_id,0.17585035,0.01535622,7.93e-06,0.1280269,0.00077901,0.00016499,0.00476876,1.659e-05
328,0.00890921,False,False,False,hit_multiplicity,2.22e-05,0.00671075,0.01641124,0.01746612,0.01676259,0.00523691,0.00856699,9.692e-05
329,0.02105471,False,False,False,detector_id,0.084796,0.04863886,1.01e-05,0.010528,4.207e-05,0.02377097,0.00051993,0.00013172
330,0.07635208,False,False,False,hit_multiplicity,0.04758657,0.00875656,0.03698213,0.36493608,0.03630388,0.11221863,0.00352478,0.00050803
331,0.02099772,False,False,False,detector_id,0.13969669,0.01547259,0.001257,0.0002818,0.00319913,0.0028534,0.00520665,1.446e-05
332,0.00581211,False,False,False,noise_floor_mV,0.01080403,0.00113959,0.00195464,0.0081115,0.0031219,0.0152278,0.00608416,5.322e-05
333,0.01288627,False,False,False,channel_id,0.02232321,0.04253644,0.02059971,0.0007384,0.01455062,0.00074011,0.00133388,0.00026777
334,0.0444202,False,False,False,detector_id,0.30656087,0.00341596,0.01641354,0.00613149,0.01724832,0.00475043,0.00079118,4.981e-05
335,0.00823404,False,False,False,detector_id,0.04172219,0.00194796,0.00570789,0.00109307,0.00031226,0.01213315,0.00180236,0.00115347
336,0.02241217,False,False,False,detector_id,0.08676515,0.00042904,0.0225074,0.05686238,0.01139065,2.63e-06,0.00132748,1.264e-05
337,0.00989041,False,False,False,channel_id,0.01374725,0.05332596,0.0024661,0.00443138,0.00044727,2.83e-06,0.00365342,0.00104911
338,0.01905273,False,False,False,energy_deposit_keV,0.00284939,0.00675789,0.03846712,0.0318262,0.03789874,0.03395942,0.00051262,0.00015051
